TrafficType_15,Month_Nov,Administrative_Duration_mm_yj_stdev,VisitorType_New_Visitor,Informational_mm_yj_stdev,TrafficType_2,TrafficType_3,ProductRelated_mm_yj_stdev,PageValues_mm_yj_stdev,Month_May,TrafficType_13,OperatingSystems_3,TrafficType_1,add_exit_bounce_rates_mm_yj_stdev,Month_Mar,TrafficType_18,TrafficType_8,SpecialDay_0.8,Month_Feb,TrafficType_12,Browser_12,Revenue
0,0,0.018252371135833816,1,0.019144830429749536,0,1,0.04796493797520779,-0.0,0,0,0,0,0.006014712553344989,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,0,0,0,0,0.03581860617104593,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.046902963892530625,-0.0,0,0,0,0,0.040045280205593344,1,0,0,0,0,0,0,0
0,0,0.025018974361536633,1,-0.0,1,0,0.009045143294535585,-0.0,0,0,0,0,0.025080462902994403,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.0257047882432268,0,-0.0,0,0,0.032787456896138906,-0.0,0,0,0,0,0.010534606243083434,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.02933846205823492,0,-0.0,1,0,0.025089562424500764,-0.0,0,0,1,0,0.008943889099920142,1,0,0,0,0,0,0,0
0,0,0.014244532568099886,0,-0.0,1,0,0.03223364777091565,-0.0,0,0,1,0,0.017075936672747365,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.00785521927712391,-0.0,0,0,0,1,0.14510875672203624,1,0,0,0,0,0,0,0
0,0,0.0011550109269571891,0,0.022362315379398673,0,0,0.029869199902359585,0.013200544091897118,0,1,0,0,0.07972106648005262,1,0,0,0,0,0,0,0
0,0,0.02524536416479507,0,0.02294186358191224,0,0,0.03535204219620068,0.017245900332473408,0,0,0,1,0.08102168383566358,1,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,0,0,0.012428997700903928,0.016706232052013086,0,0,0,0,0.050031899133798574,1,0,1,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.02355502477066689,-0.0,0,0,0,1,0.09703601724667632,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.009045143294535585,-0.0,0,0,0,1,0.13521735177315042,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.11725233831074348,1,0,0,0,0,0,0,0
0,0,0.030119947172225086,0,-0.0,0,1,0.03486517686050601,-0.0,0,0,0,0,0.042152595221508014,1,0,0,0,0,0,0,0
0,0,0.01894823992221535,1,-0.0,1,0,0.0066328200065896405,-0.0,0,0,0,0,0.03581860617104593,1,0,0,0,0,0,0,0
0,0,0.03220748197988024,0,-0.0,1,0,0.05291607764620848,0.01400349257805869,0,0,0,0,0.012057682875005037,1,0,0,0,0,0,0,0
0,0,0.023568204929764223,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,1,1,0.041760331816312245,1,0,0,0,0,0,0,0
0,0,0.007016369423271057,0,-0.0,0,0,0.02023225459975283,-0.0,0,0,0,1,0.08967656138031749,1,0,0,0,0,0,0,0
0,0,0.01988480316165286,1,-0.0,1,0,0.0066328200065896405,-0.0,0,0,1,0,0.011930413520530534,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0066328200065896405,-0.0,0,0,0,1,0.1357911029841161,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.025089562424500764,-0.0,0,0,0,0,0.02786801252399145,1,0,0,0,0,0,0,0
0,0,0.012644277744313025,0,0.019144830429749536,0,0,0.03802537103316317,-0.0,0,0,0,1,0.028021754523028776,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.027245473744133948,-0.0,0,0,0,1,0.0799896039053338,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,0,0,0,1,0.06718787278985268,1,0,0,0,0,0,0,0
0,0,0.02840801596029299,0,0.02307585300956457,1,0,0.03385307890544632,0.012838615306394494,0,0,0,0,0.050716913818901144,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,0,0,1,1,0.12019268375557651,1,0,0,0,0,0,0,0
0,0,0.011182965043974698,0,-0.0,0,1,0.0066328200065896405,0.017822606470807797,0,0,0,0,0.07088772534619812,1,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.008776742515406716,0,-0.0,0,0,0.018434266481444233,-0.0,0,0,0,1,0.026401098019181144,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.013497825164891194,-0.0,0,0,0,1,0.03856375659068101,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01749884323126877,-0.0,0,0,0,1,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,0.017973329447967045,0,0,0,1,0.09436281323940278,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.025827117592915245,-0.0,0,0,0,0,0.03458666634948952,1,0,0,0,0,0,0,0
0,0,-0.0,1,-0.0,1,0,0.012428997700903928,0.018002632257665952,0,0,0,0,0.045528007824649594,1,0,0,0,0,0,0,1
0,0,0.008348895943702993,1,0.022362315379398673,0,0,0.005377011547709563,-0.0,0,0,0,0,0.024173333953605828,1,0,1,0,0,0,0,0
0,0,0.02397507955996037,0,0.02307585300956457,0,0,0.03628909518909194,0.007149997222167198,0,0,0,1,0.026204011670004933,1,0,0,0,0,0,0,1
0,0,0.032198077479201864,0,0.02308073991169743,1,0,0.04166734928063548,0.007129500159793901,0,0,0,0,0.027820820385696925,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,0,0,1,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0040868317332891325,-0.0,0,0,0,0,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,0.02463205612260437,0,0.02294186358191224,0,0,0.005377011547709563,-0.0,0,0,0,0,0.03581860617104593,1,0,0,0,0,0,0,0
0,0,0.03190154526278727,1,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,0,0.08207883622030704,1,0,1,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,0,0,1,1,0.0760967421984126,1,0,0,0,0,0,0,0
0,0,0.02129718130887815,0,-0.0,0,0,0.044247428378008644,-0.0,0,0,0,1,0.035703877792216836,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.011331165321428374,-0.0,0,0,0,0,0.045528007824649594,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.015551662832249099,-0.0,0,0,0,0,0.04373536011064892,1,0,0,0,0,0,0,0
0,0,0.003338648288722828,0,-0.0,1,0,0.015551662832249099,-0.0,0,0,0,0,0.09885900580392937,1,0,0,0,0,0,0,0
0,0,0.029584212653139652,0,-0.0,0,0,0.04031997345326401,-0.0,0,0,0,1,0.06333093107857424,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.00785521927712391,-0.0,0,0,0,0,0.06228837251639441,1,0,0,0,0,0,0,0
0,0,0.02669416535927146,0,0.022362315379398673,1,0,0.00785521927712391,-0.0,0,0,0,0,0.041760331816312245,1,0,0,0,0,0,0,0
0,0,0.027784567272458965,0,0.019144830429749536,1,0,0.02193750068756253,-0.0,0,0,0,0,0.006631312808253082,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.029238692137671034,-0.0,0,0,0,1,0.052629344349498,1,0,0,0,0,0,0,0
0,0,0.02466510217967738,0,0.022362315379398673,0,0,0.02193750068756253,-0.0,0,0,0,0,0.04289703165734456,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.016218633167585796,1,0.02294186358191224,1,0,0.02023225459975283,-0.0,0,0,0,0,0.020896683386408484,1,0,0,0,0,0,0,0
0,0,0.026399652935406668,0,-0.0,1,0,0.051400002226486594,-0.0,0,0,0,0,0.020059733669814374,1,0,0,0,0,0,0,0
0,0,0.02370359337985512,0,0.02305316701345941,0,0,0.028591545873636978,-0.0,0,0,0,1,0.06847046018192565,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.010203498628435228,-0.0,0,0,0,0,0.11725233831074348,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.0027612892690997066,-0.0,0,0,0,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.018434266481444233,-0.0,0,0,0,0,0.05939038439647151,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,0,0,0,0,0.050031899133798574,1,0,0,0,0,0,0,0
0,0,0.0322349627383134,0,0.022362315379398673,0,0,0.029238692137671034,0.005350680613640883,0,0,0,1,0.09333367633034811,1,0,0,0,0,0,0,0
0,0,0.02047281797986425,1,-0.0,1,0,0.038829357256454616,-0.0,0,0,0,0,0.008488495726047561,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.023792637888577595,1,-0.0,1,0,0.014538452942853967,-0.0,0,0,0,0,0.031349444241126775,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.00785521927712391,-0.0,0,0,0,0,0.07288760037418228,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0066328200065896405,-0.0,0,0,0,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,-0.0,1,0.02305316701345941,0,0,0.009045143294535585,-0.0,0,0,0,0,0.045528007824649594,1,0,1,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.03166532418042186,-0.0,0,0,0,0,0.03308112239659766,1,0,0,0,0,0,0,0
0,0,0.02498752174189509,0,-0.0,0,0,0.02355502477066689,0.017873901670636454,0,0,0,0,0.05220174826660244,1,0,0,0,0,0,0,1
0,0,0.012992972037958276,0,0.019144830429749536,1,0,0.021096149774362784,-0.0,0,0,0,0,0.03856375659068101,1,0,0,0,0,0,0,0
0,0,0.030629110652184464,0,-0.0,1,0,0.009045143294535585,-0.0,0,0,1,0,0.08855911024406463,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.001399362809111623,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.02193750068756253,-0.0,0,0,0,1,0.025080462902994403,1,0,0,0,0,0,0,0
0,0,0.029153190602884956,1,-0.0,0,0,0.03436563829383412,0.01711360985173605,0,0,0,1,0.033887121859506056,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.021535507453077245,1,-0.0,1,0,0.010203498628435228,-0.0,0,0,1,0,0.025080462902994403,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.03223443592436063,0,-0.0,0,1,0.03628909518909194,0.006476322370606531,0,0,0,0,0.024795302011108945,1,0,0,0,0,0,0,0
0,0,0.0074688676202925705,1,-0.0,0,0,0.005377011547709563,-0.0,0,0,0,0,0.06228837251639441,1,0,1,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.035826572165017535,-0.0,0,0,0,1,0.011387273611291892,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,0,0,1,1,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,0.007580677130568287,0,-0.0,0,0,0.0487390934679468,-0.0,0,0,0,1,0.06642061394763417,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0066328200065896405,-0.0,0,0,0,0,0.041760331816312245,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.015551662832249099,0.017910028761251418,0,0,0,0,0.0192871412418788,1,0,0,0,0,0,0,1
0,0,0.016478475231914605,0,0.02294186358191224,1,0,0.019345178640126953,0.01800217606998397,0,0,1,0,0.050564881314160225,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.001399362809111623,-0.0,0,0,1,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,0,0,0,1,0.1294499610653639,1,0,0,0,0,0,0,0
0,0,0.0043704584943183925,0,-0.0,0,1,0.013497825164891194,-0.0,0,0,0,0,0.03343618187324389,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,0,0,0,0,0.11725233831074348,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.00785521927712391,-0.0,0,0,0,0,0.09154034602400124,1,0,0,0,0,0,0,0
0,0,0.008348895943702993,1,-0.0,0,1,0.011331165321428374,-0.0,0,0,1,0,0.041760331816312245,1,0,0,0,0,0,0,0
0,0,0.02293910636874301,0,-0.0,1,0,0.012428997700903928,-0.0,0,0,1,0,0.017907499099821398,1,0,0,0,0,0,0,0
0,0,0.011182965043974698,0,-0.0,0,1,0.019345178640126953,-0.0,0,0,0,0,0.04767528405533318,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.018434266481444233,-0.0,0,0,1,0,0.06245558292357444,1,0,0,0,0,0,0,0
0,0,0.012556089324003575,0,-0.0,0,0,0.04474638122382869,0.008369538591127053,0,0,0,1,0.03238766369925355,1,0,0,0,0,0,0,0
0,0,0.029289103334446804,0,0.022362315379398673,0,0,0.04101062816817969,-0.0,0,0,1,1,0.03756213824882554,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.025827117592915245,-0.0,0,0,1,1,0.028348189458053584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.03108208530560614,-0.0,0,0,0,1,0.050031899133798574,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.021096149774362784,-0.0,0,0,0,0,0.01834494555735276,1,0,0,0,0,0,0,0
0,0,0.025081457633322923,1,-0.0,0,0,0.0040868317332891325,-0.0,0,0,0,0,0.06228837251639441,1,0,0,0,0,0,0,0
0,0,0.01337760597417172,0,-0.0,1,0,0.011331165321428374,-0.0,0,0,1,0,0.07883513515692366,1,0,0,0,0,0,0,0
0,0,0.02544481123215559,0,-0.0,1,0,0.01749884323126877,-0.0,0,0,0,0,0.01566569875586914,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,0,0,0,1,0.12475209986404379,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,0.024430627979814278,0,-0.0,1,0,0.0040868317332891325,-0.0,0,0,0,0,0.031349444241126775,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.005377011547709563,-0.0,0,0,0,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.01653821391165892,-0.0,0,0,0,0,0.031349444241126775,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.009045143294535585,-0.0,0,0,1,1,0.016711838360742078,1,0,0,0,0,0,0,0
0,0,0.028588302000259254,0,0.022362315379398673,0,0,0.048883018688925424,0.015639150401579843,0,0,0,0,0.011813031783892773,1,0,1,0,0,0,0,1
0,0,-0.0,0,-0.0,1,0,0.014538452942853967,-0.0,0,0,0,0,0.0776453394141452,1,0,0,0,0,0,0,0
0,0,0.016337287185883582,0,-0.0,0,0,0.014538452942853967,-0.0,0,0,0,1,0.09317200051837679,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.019345178640126953,-0.0,0,0,0,0,0.026401098019181144,1,0,0,0,0,0,0,0
0,0,0.0043704584943183925,0,-0.0,0,0,0.027245473744133948,0.017733939226699896,0,0,0,1,0.02125131089446164,1,0,0,0,0,0,0,1
0,0,0.0022673524643180023,1,-0.0,0,1,0.0066328200065896405,-0.0,0,0,1,0,0.025080462902994403,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.009045143294535585,-0.0,0,0,0,0,0.10985368003209303,1,0,0,0,0,0,0,0
0,0,0.029161871809866412,1,-0.0,0,1,0.0066328200065896405,-0.0,0,0,0,0,0.0970360172466764,1,0,0,0,0,0,0,0
0,0,0.0038593940009409985,0,-0.0,0,0,0.00785521927712391,-0.0,0,0,0,1,0.07088772534619812,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.00785521927712391,-0.0,0,0,1,0,0.06228837251639441,1,0,0,0,0,0,0,0
0,0,0.004622418395591716,0,-0.0,0,0,0.01749884323126877,-0.0,0,0,0,1,0.013922342801962284,1,0,0,0,0,0,0,0
0,0,0.003338648288722828,0,-0.0,1,0,0.013497825164891194,-0.0,0,0,0,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,0.020728006773156976,0,-0.0,1,0,0.010203498628435228,-0.0,0,0,0,0,0.03856375659068101,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.010203498628435228,-0.0,0,0,1,0,0.050031899133798574,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.021096149774362784,-0.0,0,0,0,0,0.023885328270973196,1,0,0,0,0,0,0,0
0,0,0.002808032125070383,0,-0.0,0,1,0.03436563829383412,-0.0,0,0,1,0,0.0572636030020232,1,0,0,0,0,0,0,0
0,0,0.024795810872130418,0,0.019144830429749536,0,0,0.042885895525437596,-0.0,0,0,0,1,0.0218658496506515,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,0,0,0,1,0.0970360172466764,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,0,0,0,1,0.050031899133798574,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01749884323126877,-0.0,0,0,1,1,0.0670417613885881,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.03048351869335703,-0.0,0,0,0,0,0.02312236303981155,1,0,0,0,0,0,0,0
0,0,0.031103645692192376,0,-0.0,0,0,0.024332381571525334,-0.0,0,0,0,0,0.06289888592961321,1,0,0,0,0,0,0,0
0,0,0.021535507453077245,1,-0.0,1,0,0.01653821391165892,-0.0,0,0,0,0,0.02786801252399145,1,0,0,0,0,0,0,0
0,0,0.029289103334446804,1,-0.0,0,0,0.01653821391165892,-0.0,0,0,0,0,0.05550554168759962,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.01749884323126877,-0.0,0,0,0,1,0.07088772534619812,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,0,1,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.02355502477066689,-0.0,0,0,0,0,0.05974568446880215,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,0,1,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,0.030266259790493983,1,-0.0,1,0,0.024332381571525334,-0.0,0,0,0,0,0.009431093916516763,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0027612892690997066,-0.0,0,0,1,0,0.06228837251639441,1,0,0,0,0,0,0,0
0,0,0.008776742515406716,1,-0.0,1,0,0.013497825164891194,-0.0,0,0,0,0,0.03343618187324389,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,0,0,0,1,0.11725233831074348,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,0,0,0.045528007824649594,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.009045143294535585,-0.0,0,0,1,0,0.09317200051837679,1,0,0,0,0,0,0,0
0,0,0.008563816998218367,1,-0.0,0,0,0.02023225459975283,-0.0,0,0,1,0,0.023885328270973196,1,0,0,0,0,0,0,0
0,0,0.011182965043974698,0,-0.0,0,0,0.013497825164891194,-0.0,0,0,0,1,0.04264317714423319,1,0,0,0,0,0,0,0
0,0,0.003074585988391849,0,0.02294186358191224,0,0,0.03166532418042186,-0.0,0,0,0,1,0.09976830509390272,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.005377011547709563,-0.0,0,0,0,0,0.08207883622030704,1,0,0,0,0,0,0,0
0,0,0.0036002430357711277,1,-0.0,0,0,0.009045143294535585,-0.0,0,0,0,0,0.041760331816312245,1,0,1,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.012428997700903928,-0.0,0,0,1,0,0.06671195644528213,1,0,0,0,0,0,0,0
0,0,0.008987691596866855,0,-0.0,0,0,0.01749884323126877,-0.0,0,0,0,0,0.010659321047211682,1,0,1,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0027612892690997066,-0.0,0,0,0,0,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0027612892690997066,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0066328200065896405,-0.0,0,0,0,1,0.07088772534619812,1,0,0,0,0,0,0,0
0,0,0.008348895943702993,0,-0.0,0,0,0.04449999796242484,-0.0,0,0,0,0,0.03680766742848343,1,0,0,0,0,0,0,0
0,0,0.018770228460215782,0,0.02308073991169743,0,1,0.04779853377536742,0.011435104573121267,0,0,0,0,0.05458907796550504,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.005377011547709563,-0.0,0,0,1,1,0.12693090810514826,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.014538452942853967,-0.0,0,0,0,1,0.12409097660444267,1,0,0,0,0,0,0,0
0,0,0.009196683155871197,1,-0.0,0,0,0.014538452942853967,0.014508575474469224,0,0,1,0,0.03581860617104593,1,0,1,0,0,0,0,1
0,0,0.012644277744313025,0,-0.0,0,0,0.018434266481444233,0.016935190119496648,0,0,0,0,0.0667119551561881,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.009045143294535585,-0.0,0,0,0,0,0.13198758804302735,1,0,0,0,0,0,0,0
0,0,0.006786928532661324,0,-0.0,0,0,0.021096149774362784,0.01780820871848798,0,0,0,1,0.05355501602667994,1,0,0,0,0,0,0,1
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,1,0,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0040868317332891325,-0.0,0,0,0,0,0.14510875679979923,1,0,0,0,0,0,0,0
0,0,0.006438719366975791,0,0.019144830429749536,1,0,0.044247428378008644,-0.0,0,0,1,0,0.04941692031650142,1,0,0,0,0,0,0,0
0,0,0.006321559767855097,0,0.02294186358191224,0,0,0.04398850881324384,-0.0,0,1,0,0,0.026401098019181144,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.019345178640126953,-0.0,0,0,0,0,0.013922342801962284,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.022756925541956272,-0.0,0,0,0,1,0.04812893366890651,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.03223364777091565,-0.0,0,0,0,1,0.07078537100329095,1,0,0,0,0,0,0,0
0,0,0.02144082681332635,0,0.019144830429749536,0,1,0.03921629025119657,-0.0,0,0,0,0,0.05326680836761308,1,0,0,0,0,0,0,0
0,0,0.021535507453077245,1,-0.0,1,0,0.009045143294535585,0.01800294235103115,0,0,0,0,0.050031899133798574,1,0,0,0,0,0,0,1
0,0,0.0300494976305908,0,-0.0,0,0,0.04066965571760869,-0.0,0,0,0,1,0.035459929321706496,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.00785521927712391,-0.0,0,0,0,0,0.03581860617104593,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.00785521927712391,-0.0,0,0,0,0,0.09703601802715132,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.014538452942853967,-0.0,0,0,0,0,0.07915792969700917,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,1,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.00785521927712391,-0.0,0,0,0,0,0.03581860617104593,1,0,0,0,0,0,0,0
0,0,0.01548725156586957,0,-0.0,1,0,0.029869199902359585,0.017899788807005487,0,0,0,0,0.0025787488272837962,1,0,0,0,0,0,0,1
0,0,0.005606972731397499,0,0.019144830429749536,1,0,0.038829357256454616,0.018004868791734116,0,0,0,0,0.001984981737094647,1,0,0,0,0,0,0,1
0,0,0.02811722910662051,0,0.022362315379398673,0,0,0.04259260720538816,-0.0,0,0,1,0,0.02490626422201785,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.011331165321428374,-0.0,0,0,0,1,0.10923808013541585,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.011331165321428374,-0.0,0,0,0,0,0.045528007824649594,1,0,0,0,0,0,0,0
0,0,0.030173756276442556,0,-0.0,0,1,0.010203498628435228,-0.0,0,0,1,0,0.048825589758271455,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.0040868317332891325,-0.0,0,0,0,0,0.1419133089971277,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,1,0,0.03486517686050601,-0.0,0,0,0,0,0.03883416011229941,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.010203498628435228,-0.0,0,0,0,1,0.02786801252399145,1,0,0,0,0,0,0,0
0,0,0.026399652935406668,0,-0.0,0,0,0.01653821391165892,-0.0,0,0,0,0,0.01474270568566861,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.001399362809111623,-0.0,0,0,0,1,0.15099893790213584,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,0,0.00785521927712391,-0.0,0,0,0,1,0.06228837251639441,1,0,0,0,0,0,0,0
0,0,-0.0,0,-0.0,0,1,0.0040868317332891325,-0.0,0,0,0,0,0.09703601802715132,1,0,0,0,0,0,0,0
