Q4,VisitorType_New_Visitor,Q3,TrafficType_2,TrafficType_8,TrafficType_3,PageValues_iqr_yj_zscore,Q1,TrafficType_13,ExitRates_iqr_yj_zscore,OperatingSystems_3,Administrative_Duration_iqr_yj_zscore,TrafficType_1,SpecialDay_0.8,Month_Feb,Browser_6,SpecialDay_0.4,TrafficType_20,Informational_Duration_pp_iqr_yj_zscore,Browser_12,OperatingSystems_7,TrafficType_16,Revenue
0,0,0,0,0,0,-0.5294667868998693,0,0,0.9472950834786311,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.0555115470757115,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.7104903567726784,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-1.5811963848700763,0,1.0112711031999257,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.21419756778294569,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.7341281500531132,1,0.48183214300236865,0,0,0,0,0,0,1.8578093105492623,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.7963107204203698,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.4251181604793164,0,0.38752987900519853,0,0,0,0,0,0,1.976509157916844,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.5285803136687737,0,0.8614177881189146,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.7370521056871485,0,0.48183214300236865,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.21419756778294569,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9216334833015964,0,0,0.1739480322835187,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.7140889751541939,1,1.190373797929833,0,0,0,0,0,0,2.056932376686493,0,0,0,0
0,0,0,0,0,0,1.948579304530649,0,0,-0.8424817759978942,0,0.913057144975681,1,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,1,0,0,0,0,-0.5294667868998693,0,0,-0.7467324045316055,1,0.7083307661786982,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.3587344237060109,0,1.2010897439242867,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,-0.24408149400996845,0,1.2995602306506968,0,0,0,0,0,0,2.0805392326774625,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.14975720011530447,0,1.2086515333637884,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9048388463919588,0,0,0.5321266625842669,0,-0.10953967959892685,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.21419756778294569,0,-0.03988394758571491,0,0,0,0,0,0,1.9404818443782024,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.44297372259050066,0,0.8176796868692464,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,-0.4903189290202383,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.7787714587498037,0,0.4084141603776358,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.21419756778294569,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,1,-0.5294667868998693,0,0,0.47317562412939157,0,0.7888692630599377,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.2600830076774686,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.5729176197596425,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.7963107204203698,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,1.9694307885391507,0,0,-1.461158875024219,0,0.9796664664694952,0,0,0,0,0,0,2.0627631236647934,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.0555115470757115,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.7963107204203698,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9833823018395635,0,0,-0.4359483669186492,0,0.11744410769699258,1,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.2796175776302905,0,1.0540960551899676,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,1,0,0,-0.5294667868998693,0,0,-0.7805576037243744,1,1.0806704953831179,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-1.070147307851611,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.4316775177968988,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.3785586396829734,0,1.1556072950556662,0,0,0,0,0,0,2.0140245878926697,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.5657973393980751,0,-0.9983000780233167,1,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.928663153895046,0,0,-1.6310521525245976,0,0.7951724551442363,1,0,0,0,0,0,2.078948269615391,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.8801794900379494,0,-0.9983000780233167,1,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.28551805180304923,0,0.8382733771812505,1,0,0,0,0,0,2.0788836805869217,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-0.8424817759978942,0,1.0077248973979192,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.7805576037243744,0,0.4469520029129702,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.0555115470757115,0,-0.9983000780233167,1,0,0,0,1,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.3046596544034583,1,-0.9983000780233167,1,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-0.4359483669186492,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9456316689088171,0,0,-0.7012345671094712,0,1.466798599044497,0,0,0,0,0,0,1.9831594526590688,0,0,0,1
0,0,0,1,0,0,-0.5294667868998693,0,0,-1.3341681132004497,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-1.3479462694804554,0,0.8669605822170597,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,0.05272278229279244,1,1.1535257527235874,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.841318616012262,0,0,-0.5951783772613317,1,1.3968012583194944,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.7805576037243744,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-1.5811963848700763,1,0.7704470190358061,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.757675182848488,0,0.9154379508817466,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,1.929976388376327,0,0,0.09435851729163479,0,0.6902966760095737,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,1.9442330047935321,0,0,0.5182881773181973,0,0.8696976090240065,1,0,0,0,0,0,1.8970521061192218,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.9345875494884018,0,1.3003846966581583,0,0,0,0,0,0,2.073559882534979,0,0,0,0
0,0,0,0,0,1,1.9452191454897052,0,0,-0.47589669042686517,0,0.6994312334263104,0,0,0,1,1,0,-0.49172755594066525,0,0,0,1
0,0,0,1,0,0,-0.5294667868998693,0,0,0.47278738734680964,0,-0.9983000780233167,0,0,0,0,0,0,2.0368171458738473,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.6804146898312492,0,-0.9983000780233167,0,0,0,0,1,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.4359483669186492,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.9388235962541241,0,-0.9983000780233167,0,0,0,0,0,0,2.0368171458738473,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-0.6315062026485858,1,1.1550140096333357,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.5347265308524076,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.4359483669186492,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.8891041696964944,0,1.2010897439242867,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,1,0,-0.49172755594066525,1,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,0.9871575145610254,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9050135823024275,0,0,-0.9431515833169255,0,-0.9983000780233167,0,0,0,0,0,0,2.07948859109122,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.3367024912591515,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.91487435173087,0,0,-1.3419453837917479,0,1.173031165900053,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,0.21419756778294569,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.2944101720942056,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.21419756778294569,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.6804146898312492,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,0.17013043533669012,0,1.1179823439455279,0,0,0,0,0,0,2.0809886839628313,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.47317562412939157,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.6966952544169935,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.3135593657626102,0,0.5285925806133505,0,0,0,0,0,0,2.031031981867296,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.3345349831628204,0,0.6712728479360096,0,0,0,0,0,0,1.9831594526590688,0,0,0,0
0,1,0,0,0,0,1.9623100991838636,0,0,-1.5900987494140724,0,-0.9983000780233167,0,0,0,0,0,0,2.074775396312343,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,1,1.033199563662774,1,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,1,-0.5294667868998693,0,0,-0.8424817759978942,0,0.5285925806133505,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.9923213999193747,0,0.8197969615276367,1,0,0,0,0,0,2.042582491810113,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.168982217190701,1,0.6186173337969976,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.7104903567726784,1,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,1,0,0,-0.5294667868998693,0,0,-1.1906662147826839,0,1.3945294829242052,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,0.22214496497047456,1,0.18381347239879717,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.676643177532571,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.3135593657626102,0,1.0399175662297362,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,0.7963107204203698,1,0.9534597210439794,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.49676591591578556,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9061243950509554,0,0,0.10384439188857758,0,1.466798599044497,1,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,1,0,0,-0.5294667868998693,0,0,1.4316775177968988,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.2787744565118722,1,1.2692458408634866,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.48447879325348886,0,0.8882476569404302,0,0,0,0,0,0,2.083922475188638,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.07860841846743888,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,1,0,0,-0.5294667868998693,0,0,-0.8540364334853339,0,0.41843178084750837,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.8424817759978942,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.8191022773339562,1,0.8068883986254087,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.05647767824942279,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.4316775177968988,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.6062279506309503,1,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.3781012656828268,0,1.206778752799588,1,0,0,0,0,0,1.9831594526590688,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.1993747410466187,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.8739525541836475,1,0.9449049785960174,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,1,-0.9983000780233167,1,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.923798887485628,0,0,-1.2738685155269045,0,1.0409746248138438,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,1.6278929162916997,0,0,-0.6742304009423776,1,1.1807191546993796,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-1.402069388257705,0,0.7746952253733942,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9796851079585411,0,0,-0.8089707102726992,0,1.466798599044497,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,1,0.1825918372835922,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.6774809860648472,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.2797078660155946,0,0.5742988750340133,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.048442225808761896,0,-0.19324702870248264,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.7257301927619066,1,-0.9983000780233167,1,0,0,0,0,0,2.043048522357611,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.7104903567726784,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,1,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.08649148295040306,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.6256560471791727,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.21419756778294569,1,1.1090655336695678,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9575962542518794,0,0,0.2365427620166373,0,1.466798599044497,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.168982217190701,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,1.1993747410466187,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.676643177532571,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.07407358662199152,0,0.8882476569404302,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.9833823018395635,0,0,-0.6315062026485858,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,1,-0.4950613370441023,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,0.47317562412939157,0,-0.9983000780233167,0,0,0,1,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.3548438998103432,0,-0.19324702870248264,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.48431086899793585,0,0.01963888376450163,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.20751632811099868,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,0,-0.3135593657626102,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.8276880467663026,0,0,-0.2298337499599183,0,0.6613562687897552,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,1.266448185031446,1,0.8229480273041903,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9670876843568152,0,1,0.8758207096149845,1,1.1527789068794339,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.93232323781841,0,0,0.9871575145610254,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,1,-0.5294667868998693,0,0,-1.4459951219264648,0,1.1608957858496463,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-1.4358085054937646,0,1.466798599044497,0,0,0,0,0,0,2.0801573977214756,0,0,0,0
0,1,0,1,0,0,-0.5294667868998693,0,0,-1.6063415025657557,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.9211962549025213,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-1.5390413846427897,0,0.8382733771812505,0,0,0,0,0,0,2.0239569806987587,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.323861158092443,1,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.5972720987161717,1,-0.9983000780233167,0,0,0,0,0,0,2.080886153371287,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.47317562412939157,0,-0.9983000780233167,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.967764788781875,0,0,0.3367024912591515,0,1.3734428700424506,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,1.9833823018395635,0,0,-1.6655031031946235,0,0.5567092100914844,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,1,-0.5294667868998693,0,0,1.676643177532571,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,-0.3135593657626102,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9764716669383935,0,0,-0.7805576037243744,0,-0.9983000780233167,0,0,0,1,0,0,2.0675100309182923,0,0,0,1
0,0,0,0,0,1,-0.5294667868998693,0,0,1.1993747410466187,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.1993747410466187,0,-0.9983000780233167,0,0,0,1,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.676643177532571,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,-0.7805576037243744,0,1.0165175524564758,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.004065726324446694,0,0.8933616132069045,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,0,0.06396738697731913,1,1.466798599044497,1,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,0,0,0,-0.5294667868998693,0,1,-1.070147307851611,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,-0.897781413758546,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,1.8983619700651555,0,0,0.12268016037066314,0,0.9599376961096218,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,0.7257301927619066,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,1,0,1,0,0,1.6529110698970222,0,0,-0.976992422743416,0,1.4545277322047214,0,0,0,0,0,0,2.0636913211310053,0,0,0,0
0,0,0,0,0,1,1.9522689810362968,0,0,-0.6218539796381667,1,1.3049234118534843,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,0,0.8527756612294937,1,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,-0.5294667868998693,0,1,0.0694810764074047,1,-0.9983000780233167,0,1,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,1,0,0,-0.5294667868998693,0,0,1.3569197410802734,0,0.4648071988332003,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.9774561500378756,0,0,-1.1661923881896212,1,1.3151034683330631,0,0,0,0,0,0,-0.49172755594066525,0,0,0,1
0,0,0,0,0,0,-0.5294667868998693,0,0,0.0075248732425221435,0,1.047872947011055,0,0,0,0,0,0,2.03308599496834,0,0,0,0
0,1,0,0,0,1,-0.5294667868998693,0,0,-0.5407776801671609,0,1.216938097836595,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
0,0,0,0,0,0,1.6466403666108422,0,1,-0.8087521124770742,0,1.466798599044497,0,1,0,0,0,0,2.083922475188638,0,0,0,0
0,0,0,0,0,1,-0.5294667868998693,0,0,1.7104903567726784,0,-0.9983000780233167,0,0,0,0,0,0,-0.49172755594066525,0,0,0,0
